title,price,link
"Acer ALG 12th Gen Intel Core i5 Gaming Laptop (16GB RAM/512GB SSD/4GB RTX 2050 Graphics/60Hz/Win11Home/Wifi 6) AL15G-52, 39.62cm (15.6 inch) FHD Display, Premium Metal Body, Steel Gray, 1.99KG  ","53,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NzY5NzY5NTEwODIxMzczOjE3MjcxODM1OTQ6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI1MDI1NjQ0MzczMjo6MTo6&url=%2FAcer-Graphics-Win11Home-AL15G-52-39-62cm%2Fdp%2FB0D32SKB4C%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3DPM7POFW3ZNPI%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.VAIPyznfSpUDcbN4eInBai6xm438nk9rUJUFvY-TMZBmkgIZVipQfxdHVCBovi_QRLpBPeNPG_Uwxx8I6zfI8w.DY-xDKeflzIAFqvXL6DNlZzcmrlnXepuw2kWeBfbYvs%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0D32SKB4C%26pd_rd_r%3D64d919a6-1a2e-40e1-8b4f-cf89e92a85c4%26pd_rd_w%3D3fSk9%26pd_rd_wg%3DLp0g2%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DBSDMRN8Y9DX68HS3SR1X%26qid%3D1727183593%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dla%252Caps%252C628%26sr%3D1-34-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
"Lenovo [Smartchoice LOQ 12th Gen Intel Core i5-12450HX /39.6cm/ 144Hz 300Nits FHD Gaming Laptop (16GB/512GB SSD/Win 11/ RTX 3050 6GB Graphics/100% sRGB/MSO 21/3 Mon Game Pass/Grey/2.4Kg), 83GS003UIN  ","69,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NzY5NzY5NTEwODIxMzczOjE3MjcxODM1OTQ6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI1MDI1NjQ0MzQzMjo6Mjo6&url=%2FLenovo-Smartchoice-i5-12450HX-Graphics-83GS003UIN%2Fdp%2FB0CX8XPKWJ%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3DPM7POFW3ZNPI%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.VAIPyznfSpUDcbN4eInBai6xm438nk9rUJUFvY-TMZBmkgIZVipQfxdHVCBovi_QRLpBPeNPG_Uwxx8I6zfI8w.DY-xDKeflzIAFqvXL6DNlZzcmrlnXepuw2kWeBfbYvs%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CX8XPKWJ%26pd_rd_r%3D64d919a6-1a2e-40e1-8b4f-cf89e92a85c4%26pd_rd_w%3D3fSk9%26pd_rd_wg%3DLp0g2%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DBSDMRN8Y9DX68HS3SR1X%26qid%3D1727183593%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dla%252Caps%252C628%26sr%3D1-35-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VTIN  ","34,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NzY5NzY5NTEwODIxMzczOjE3MjcxODM1OTQ6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI1MDgzMTQ5MzMzMjo6Mzo6&url=%2FLenovo-IdeaPad-39-62cm-Warranty-82RK006DIN%2Fdp%2FB0B4JPC8GT%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3DPM7POFW3ZNPI%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.VAIPyznfSpUDcbN4eInBai6xm438nk9rUJUFvY-TMZBmkgIZVipQfxdHVCBovi_QRLpBPeNPG_Uwxx8I6zfI8w.DY-xDKeflzIAFqvXL6DNlZzcmrlnXepuw2kWeBfbYvs%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0B4JPC8GT%26pd_rd_r%3D64d919a6-1a2e-40e1-8b4f-cf89e92a85c4%26pd_rd_w%3D3fSk9%26pd_rd_wg%3DLp0g2%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DBSDMRN8Y9DX68HS3SR1X%26qid%3D1727183593%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dla%252Caps%252C628%26sr%3D1-36-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
"Acer Nitro V Gaming Laptop 13th Gen Intel Core i5-13420H with RTX 4050 Graphics 6GB VRAM, 144Hz Display (16GB DDR5/512GB SSD/Windows 11 Home/Wi-Fi 6),15.6""(39.6cms) FHD ANV15-51  ","77,480",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NzY5NzY5NTEwODIxMzczOjE3MjcxODM1OTQ6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDExOTk5NDQ1NjQzMjo6NDo6&url=%2FAcer-i5-13420H-Graphics-Display-ANV15-51%2Fdp%2FB0CHJJZ9G8%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3DPM7POFW3ZNPI%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.VAIPyznfSpUDcbN4eInBai6xm438nk9rUJUFvY-TMZBmkgIZVipQfxdHVCBovi_QRLpBPeNPG_Uwxx8I6zfI8w.DY-xDKeflzIAFqvXL6DNlZzcmrlnXepuw2kWeBfbYvs%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CHJJZ9G8%26pd_rd_r%3D64d919a6-1a2e-40e1-8b4f-cf89e92a85c4%26pd_rd_w%3D3fSk9%26pd_rd_wg%3DLp0g2%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DBSDMRN8Y9DX68HS3SR1X%26qid%3D1727183593%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dla%252Caps%252C628%26sr%3D1-37-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD, Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Mixed Black/1.63 kg), E1504FA-NJ542WS  ","39,990",https://amazon.in//ASUS-Vivobook-Laptop-Windows-E1504FA-NJ542WS/dp/B0BTWF2BQX/ref=sr_1_38?crid=PM7POFW3ZNPI&dib=eyJ2IjoiMSJ9.7Vi9acbaYbkaIQD63aJbAzommC3Ndeukh8-pm_dnzWAhc1Jx9sUBMB9LrL3Egz4AbTRCSVs6YKpd-y7336zUrEgTzZX3dtEQi-fsFi5w1dRJqzXAC2ya88NCuy3h88dqh_YZ3pjHnE7_oBURoYby2NQZr7yfcF4c1QQ-9rXUnzkSsp_dBJelTfBX7qR_nCw0ZJwtu4dtKhu2SZkK61v50ah224NNc3af_FtMeDk1Fm8.ljptegT0zyi1W6oJUoNQbt7scNCI_q-REKDMF7_LEjo&dib_tag=se&keywords=laptop&qid=1727183593&sprefix=la%2Caps%2C628&sr=8-38
"Lenovo V15 G4 AMD Athlon Silver 7120U Laptop 8GB LPDDR5 Ram, 512 GB SSD PCIe, Windows 11 Lifetime Validity,15.6"" FHD Screen, AMD Radeon 610M, Silver, 1 Year Brand Warranty  ","24,990",https://amazon.in//Lenovo-V15-Lifetime-Validity-Warranty/dp/B0CL7CMTXS/ref=sr_1_39?crid=PM7POFW3ZNPI&dib=eyJ2IjoiMSJ9.7Vi9acbaYbkaIQD63aJbAzommC3Ndeukh8-pm_dnzWAhc1Jx9sUBMB9LrL3Egz4AbTRCSVs6YKpd-y7336zUrEgTzZX3dtEQi-fsFi5w1dRJqzXAC2ya88NCuy3h88dqh_YZ3pjHnE7_oBURoYby2NQZr7yfcF4c1QQ-9rXUnzkSsp_dBJelTfBX7qR_nCw0ZJwtu4dtKhu2SZkK61v50ah224NNc3af_FtMeDk1Fm8.ljptegT0zyi1W6oJUoNQbt7scNCI_q-REKDMF7_LEjo&dib_tag=se&keywords=laptop&qid=1727183593&sprefix=la%2Caps%2C628&sr=8-39
"(Refurbished) Lenovo ThinkPad 6th Gen Intel Core i5 Thin & Light HD Touchscreen Laptop (8 GB RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 11/WiFi/Bluetooth 4.1/Webcam/Integrated HD Graphics)  ","16,999",https://amazon.in//Refurbished-Lenovo-Touchscreen-Bluetooth-Integrated/dp/B0D33MQ8F1/ref=sr_1_40?crid=PM7POFW3ZNPI&dib=eyJ2IjoiMSJ9.7Vi9acbaYbkaIQD63aJbAzommC3Ndeukh8-pm_dnzWAhc1Jx9sUBMB9LrL3Egz4AbTRCSVs6YKpd-y7336zUrEgTzZX3dtEQi-fsFi5w1dRJqzXAC2ya88NCuy3h88dqh_YZ3pjHnE7_oBURoYby2NQZr7yfcF4c1QQ-9rXUnzkSsp_dBJelTfBX7qR_nCw0ZJwtu4dtKhu2SZkK61v50ah224NNc3af_FtMeDk1Fm8.ljptegT0zyi1W6oJUoNQbt7scNCI_q-REKDMF7_LEjo&dib_tag=se&keywords=laptop&qid=1727183593&sprefix=la%2Caps%2C628&sr=8-40
"(Renewed) DELL Latitude 5490 Core i5 8th Gen Laptop, 16 GB RAM, 512GB SSD, Intel HD Graphics, 14 inch (36.83 cms) HD Screen, Windows 11 (Upgraded), MS Office, Black, Slim  ","24,399",https://amazon.in//Renewed-Latitude-Graphics-Windows-Upgraded/dp/B0BD4BN7B6/ref=sr_1_41?crid=PM7POFW3ZNPI&dib=eyJ2IjoiMSJ9.7Vi9acbaYbkaIQD63aJbAzommC3Ndeukh8-pm_dnzWAhc1Jx9sUBMB9LrL3Egz4AbTRCSVs6YKpd-y7336zUrEgTzZX3dtEQi-fsFi5w1dRJqzXAC2ya88NCuy3h88dqh_YZ3pjHnE7_oBURoYby2NQZr7yfcF4c1QQ-9rXUnzkSsp_dBJelTfBX7qR_nCw0ZJwtu4dtKhu2SZkK61v50ah224NNc3af_FtMeDk1Fm8.ljptegT0zyi1W6oJUoNQbt7scNCI_q-REKDMF7_LEjo&dib_tag=se&keywords=laptop&qid=1727183593&sprefix=la%2Caps%2C628&sr=8-41
"MSI Katana 15, Intel Core i7-13620H, 40CM FHD 144Hz Gaming Laptop (8GBx2/1TB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX 4060, GDDR6 8GB/Black/2.25Kg), B13VFK-296IN  ","94,990",https://amazon.in//MSI-i7-13620H-Windows-GeForce-B13VFK-296IN/dp/B0BTW2K2LN/ref=sr_1_42?crid=PM7POFW3ZNPI&dib=eyJ2IjoiMSJ9.7Vi9acbaYbkaIQD63aJbAzommC3Ndeukh8-pm_dnzWAhc1Jx9sUBMB9LrL3Egz4AbTRCSVs6YKpd-y7336zUrEgTzZX3dtEQi-fsFi5w1dRJqzXAC2ya88NCuy3h88dqh_YZ3pjHnE7_oBURoYby2NQZr7yfcF4c1QQ-9rXUnzkSsp_dBJelTfBX7qR_nCw0ZJwtu4dtKhu2SZkK61v50ah224NNc3af_FtMeDk1Fm8.ljptegT0zyi1W6oJUoNQbt7scNCI_q-REKDMF7_LEjo&dib_tag=se&keywords=laptop&qid=1727183593&sprefix=la%2Caps%2C628&sr=8-42
"HONOR MagicBook X14 Pro 2024, 13th Gen Intel Core i5-13420H (8GB/512GB NVMe SSD, 14-inch (35.56 cm) FHD IPS Anti-Glare Thin and Light Laptop/Windows 11/Backlit Keyboard/Fingerprint/1.4Kg), Gray  ","44,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4MjM2ODc1NDgxNjI1NjE3OjE3MjcxODM1OTQ6c3BfbXRmOjMwMDE2NjgwODUwMDUzMjo6MDo6&url=%2FMagicBook-i5-13420H-Anti-Glare-Keyboard-Fingerprint%2Fdp%2FB0CXLRP4VJ%2Fref%3Dsr_1_43_sspa%3Fcrid%3DPM7POFW3ZNPI%26dib%3DeyJ2IjoiMSJ9.7Vi9acbaYbkaIQD63aJbAzommC3Ndeukh8-pm_dnzWAhc1Jx9sUBMB9LrL3Egz4AbTRCSVs6YKpd-y7336zUrEgTzZX3dtEQi-fsFi5w1dRJqzXAC2ya88NCuy3h88dqh_YZ3pjHnE7_oBURoYby2NQZr7yfcF4c1QQ-9rXUnzkSsp_dBJelTfBX7qR_nCw0ZJwtu4dtKhu2SZkK61v50ah224NNc3af_FtMeDk1Fm8.ljptegT0zyi1W6oJUoNQbt7scNCI_q-REKDMF7_LEjo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727183593%26sprefix%3Dla%252Caps%252C628%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Lenovo IdeaPad 1 AMD Ryzen 5 5500U 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Integrated AMD Graphics/Windows 11/Office 2021/HD Camera/1 Year ADP Free/Grey/1.6Kg), 82R400BRIN  ","36,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MjMxOTI3Mjg0NjIwNzEzOjE3MjcxODM1ODM6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMTA3NDQwMDY5MTk4OjoyOjo&url=%2FLenovo-IdeaPad-39-62cm-Windows-82R400BGIN%2Fdp%2FB09MM58Y7Q%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%253Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%26crid%3DPM7POFW3ZNPI%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.Q95PimrQUAL05NFxAa-5Lz100PXo2BPyNOR8XkghwxfNGylfngOWy9HU111UTkzosJCbQ4Fv3sTRUKclou7h8A._Ha86yPsROIwRB3ipHgVdlmEl-_UUjqGHXjafeb2Qs0%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB09MM58Y7Q%26pd_rd_r%3Da3ad1a5c-bbae-473c-831f-6abbf07d6552%26pd_rd_w%3Dj875j%26pd_rd_wg%3DQkNDz%26pf_rd_p%3Dcd33fa60-47cd-49f3-80b8-24b1f0cbef97%26pf_rd_r%3DF13YZFW8DZZX2E8SKBB3%26qid%3D1727183583%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dla%252Caps%252C628%26sr%3D1-3-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
"Lenovo V15 12th Gen Intel Core i7-1235U 15.6"" FHD Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/MS Office Home & Student 2021/Iron Grey/1.70 kg), 82TTA073IN  ","52,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4MjM2ODc1NDgxNjI1NjE3OjE3MjcxODM1OTQ6c3BfbXRmOjMwMDM0MDk2Njg0OTQzMjo6MDo6&url=%2FLenovo-V15-i7-1235U-Windows-82TTA073IN%2Fdp%2FB0DDY3XT48%2Fref%3Dsr_1_44_sspa%3Fcrid%3DPM7POFW3ZNPI%26dib%3DeyJ2IjoiMSJ9.7Vi9acbaYbkaIQD63aJbAzommC3Ndeukh8-pm_dnzWAhc1Jx9sUBMB9LrL3Egz4AbTRCSVs6YKpd-y7336zUrEgTzZX3dtEQi-fsFi5w1dRJqzXAC2ya88NCuy3h88dqh_YZ3pjHnE7_oBURoYby2NQZr7yfcF4c1QQ-9rXUnzkSsp_dBJelTfBX7qR_nCw0ZJwtu4dtKhu2SZkK61v50ah224NNc3af_FtMeDk1Fm8.ljptegT0zyi1W6oJUoNQbt7scNCI_q-REKDMF7_LEjo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727183593%26sprefix%3Dla%252Caps%252C628%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Acer Aspire Lite 13th Gen Intel Core i3-1305U Thin and Light Premium Laptop (Windows 11 Home/8 GB RAM/512GB SSD/36 WHR) AL15-53 with 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","33,990",https://amazon.in//Acer-i3-1305U-Premium-Windows-AL15-53/dp/B0DB1SDB87/ref=sr_1_45?crid=PM7POFW3ZNPI&dib=eyJ2IjoiMSJ9.7Vi9acbaYbkaIQD63aJbAzommC3Ndeukh8-pm_dnzWAhc1Jx9sUBMB9LrL3Egz4AbTRCSVs6YKpd-y7336zUrEgTzZX3dtEQi-fsFi5w1dRJqzXAC2ya88NCuy3h88dqh_YZ3pjHnE7_oBURoYby2NQZr7yfcF4c1QQ-9rXUnzkSsp_dBJelTfBX7qR_nCw0ZJwtu4dtKhu2SZkK61v50ah224NNc3af_FtMeDk1Fm8.ljptegT0zyi1W6oJUoNQbt7scNCI_q-REKDMF7_LEjo&dib_tag=se&keywords=laptop&qid=1727183593&sprefix=la%2Caps%2C628&sr=8-45
"Acer Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/512 GB SSD/Win11 Home/38 Whr/HD Webcam) A324-45 with 35.56 cm (14"") HD Display, Pure Silver, 1.3 KG  ","20,990",https://amazon.in//Acer-Celeron-Processor-LPDDR4X-A324-45/dp/B0D7PSTHRD/ref=sr_1_46?crid=PM7POFW3ZNPI&dib=eyJ2IjoiMSJ9.7Vi9acbaYbkaIQD63aJbAzommC3Ndeukh8-pm_dnzWAhc1Jx9sUBMB9LrL3Egz4AbTRCSVs6YKpd-y7336zUrEgTzZX3dtEQi-fsFi5w1dRJqzXAC2ya88NCuy3h88dqh_YZ3pjHnE7_oBURoYby2NQZr7yfcF4c1QQ-9rXUnzkSsp_dBJelTfBX7qR_nCw0ZJwtu4dtKhu2SZkK61v50ah224NNc3af_FtMeDk1Fm8.ljptegT0zyi1W6oJUoNQbt7scNCI_q-REKDMF7_LEjo&dib_tag=se&keywords=laptop&qid=1727183593&sprefix=la%2Caps%2C628&sr=8-46
"MSI Modern 14, Intel 12Th Gen. I3 1215U,36Cm Laptop(8Gb/512Gb Nvme Ssd/Windows 11 Home/Uhd Graphic/Classic Black/1.4Kg),C12Mo-1205In  ","28,990",https://amazon.in//MSI-Windows-Graphic-Classic-C12Mo-1205In/dp/B0D22L96QY/ref=sr_1_47?crid=PM7POFW3ZNPI&dib=eyJ2IjoiMSJ9.7Vi9acbaYbkaIQD63aJbAzommC3Ndeukh8-pm_dnzWAhc1Jx9sUBMB9LrL3Egz4AbTRCSVs6YKpd-y7336zUrEgTzZX3dtEQi-fsFi5w1dRJqzXAC2ya88NCuy3h88dqh_YZ3pjHnE7_oBURoYby2NQZr7yfcF4c1QQ-9rXUnzkSsp_dBJelTfBX7qR_nCw0ZJwtu4dtKhu2SZkK61v50ah224NNc3af_FtMeDk1Fm8.ljptegT0zyi1W6oJUoNQbt7scNCI_q-REKDMF7_LEjo&dib_tag=se&keywords=laptop&qid=1727183593&sprefix=la%2Caps%2C628&sr=8-47
"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon graphics, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.69 kg), eq2212AU  ","31,999",https://amazon.in//HP-Anti-Glare-Graphics-15s-eq2212AU/dp/B0BQN2HV46/ref=sr_1_48?crid=PM7POFW3ZNPI&dib=eyJ2IjoiMSJ9.7Vi9acbaYbkaIQD63aJbAzommC3Ndeukh8-pm_dnzWAhc1Jx9sUBMB9LrL3Egz4AbTRCSVs6YKpd-y7336zUrEgTzZX3dtEQi-fsFi5w1dRJqzXAC2ya88NCuy3h88dqh_YZ3pjHnE7_oBURoYby2NQZr7yfcF4c1QQ-9rXUnzkSsp_dBJelTfBX7qR_nCw0ZJwtu4dtKhu2SZkK61v50ah224NNc3af_FtMeDk1Fm8.ljptegT0zyi1W6oJUoNQbt7scNCI_q-REKDMF7_LEjo&dib_tag=se&keywords=laptop&qid=1727183593&sprefix=la%2Caps%2C628&sr=8-48
"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Integrated AMD Graphics/Windows 11 Home/MSO 21/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN  ","39,990",https://amazon.in//Lenovo-IdeaPad-Laptop-Windows-82R400ERIN/dp/B0CP2KRYLM/ref=sr_1_49?crid=PM7POFW3ZNPI&dib=eyJ2IjoiMSJ9.7Vi9acbaYbkaIQD63aJbAzommC3Ndeukh8-pm_dnzWAhc1Jx9sUBMB9LrL3Egz4AbTRCSVs6YKpd-y7336zUrEgTzZX3dtEQi-fsFi5w1dRJqzXAC2ya88NCuy3h88dqh_YZ3pjHnE7_oBURoYby2NQZr7yfcF4c1QQ-9rXUnzkSsp_dBJelTfBX7qR_nCw0ZJwtu4dtKhu2SZkK61v50ah224NNc3af_FtMeDk1Fm8.ljptegT0zyi1W6oJUoNQbt7scNCI_q-REKDMF7_LEjo&dib_tag=se&keywords=laptop&qid=1727183593&sprefix=la%2Caps%2C628&sr=8-49
"ASUS Vivobook 16, IntelCore i3-1215U 12th Gen, Thin and Light Laptop, 16-inch (40.64 cm) FHD+, (8 GB RAM/512GB SSD/Windows 11/Fingerprint/Black/1.88kg), X1605ZAB-MB322WS  ","35,990",https://amazon.in//ASUS-Vivobook-Intel%C2%AECoreTM-FingerPrint-X1605ZAB-MB322WS/dp/B0CFVYSZFG/ref=sr_1_50?crid=PM7POFW3ZNPI&dib=eyJ2IjoiMSJ9.7Vi9acbaYbkaIQD63aJbAzommC3Ndeukh8-pm_dnzWAhc1Jx9sUBMB9LrL3Egz4AbTRCSVs6YKpd-y7336zUrEgTzZX3dtEQi-fsFi5w1dRJqzXAC2ya88NCuy3h88dqh_YZ3pjHnE7_oBURoYby2NQZr7yfcF4c1QQ-9rXUnzkSsp_dBJelTfBX7qR_nCw0ZJwtu4dtKhu2SZkK61v50ah224NNc3af_FtMeDk1Fm8.ljptegT0zyi1W6oJUoNQbt7scNCI_q-REKDMF7_LEjo&dib_tag=se&keywords=laptop&qid=1727183593&sprefix=la%2Caps%2C628&sr=8-50
"HP Laptop 15,12th Gen Intel Core i3-1215U,15.6 inch(39.6 cm),FHD,Anti-Glare,8 GB DDR4,512 GB SSD,Windows 11,MSO,Dual Speakers,1.69 kg,Natural Silver,15s-fq5326TU  ","36,490",https://amazon.in//HP-i3-1215U-Anti-Glare-Speakers-15s-fq5326TU/dp/B0CYQ257C1/ref=sr_1_51?crid=PM7POFW3ZNPI&dib=eyJ2IjoiMSJ9.7Vi9acbaYbkaIQD63aJbAzommC3Ndeukh8-pm_dnzWAhc1Jx9sUBMB9LrL3Egz4AbTRCSVs6YKpd-y7336zUrEgTzZX3dtEQi-fsFi5w1dRJqzXAC2ya88NCuy3h88dqh_YZ3pjHnE7_oBURoYby2NQZr7yfcF4c1QQ-9rXUnzkSsp_dBJelTfBX7qR_nCw0ZJwtu4dtKhu2SZkK61v50ah224NNc3af_FtMeDk1Fm8.ljptegT0zyi1W6oJUoNQbt7scNCI_q-REKDMF7_LEjo&dib_tag=se&keywords=laptop&qid=1727183593&sprefix=la%2Caps%2C628&sr=8-51
"Lenovo IdeaPad 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (4GB/256GB SDD/Windows 11 Home/1Yr ADP Free/Cloud Grey/1.3Kg), 82V6005CIN  ","18,990",https://amazon.in//Lenovo-IdeaPad-Celeron-Warranty-82V6005CIN/dp/B0C864DPY2/ref=sr_1_52?crid=PM7POFW3ZNPI&dib=eyJ2IjoiMSJ9.7Vi9acbaYbkaIQD63aJbAzommC3Ndeukh8-pm_dnzWAhc1Jx9sUBMB9LrL3Egz4AbTRCSVs6YKpd-y7336zUrEgTzZX3dtEQi-fsFi5w1dRJqzXAC2ya88NCuy3h88dqh_YZ3pjHnE7_oBURoYby2NQZr7yfcF4c1QQ-9rXUnzkSsp_dBJelTfBX7qR_nCw0ZJwtu4dtKhu2SZkK61v50ah224NNc3af_FtMeDk1Fm8.ljptegT0zyi1W6oJUoNQbt7scNCI_q-REKDMF7_LEjo&dib_tag=se&keywords=laptop&qid=1727183593&sprefix=la%2Caps%2C628&sr=8-52
"Dell [Smartchoice] Core i3-1215U, 12th Gen (8GB RAM/512GB SSD/FHD/Window 11/MS Office' 21/15""(38 cm)/15 Month McAfee/Black/1.48kg Laptop  ","34,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4MjM2ODc1NDgxNjI1NjE3OjE3MjcxODM1OTQ6c3BfYnRmOjMwMDE3NTY3OTUwNzUzMjo6MDo6&url=%2FDell-Smartchoice-i3-1215U-Processor-Spill-Resistant%2Fdp%2FB0BQJ68HHC%2Fref%3Dsr_1_53_sspa%3Fcrid%3DPM7POFW3ZNPI%26dib%3DeyJ2IjoiMSJ9.7Vi9acbaYbkaIQD63aJbAzommC3Ndeukh8-pm_dnzWAhc1Jx9sUBMB9LrL3Egz4AbTRCSVs6YKpd-y7336zUrEgTzZX3dtEQi-fsFi5w1dRJqzXAC2ya88NCuy3h88dqh_YZ3pjHnE7_oBURoYby2NQZr7yfcF4c1QQ-9rXUnzkSsp_dBJelTfBX7qR_nCw0ZJwtu4dtKhu2SZkK61v50ah224NNc3af_FtMeDk1Fm8.ljptegT0zyi1W6oJUoNQbt7scNCI_q-REKDMF7_LEjo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727183593%26sprefix%3Dla%252Caps%252C628%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
